CommentID,PostID,UserID,ParentCommentID,Content,CreatedAt,UpdatedAt
1941,23,9f477750-6d9d-45b4-86d3-cd04ac98795e,,"Có ai có kinh nghiệm đầu tư vàng không, chia sẻ cho mình với!",2025-05-15 21:35:16,2025-09-19 01:41:24
528,19,6f3311a2-30ea-47fc-816b-00a60a5793c2,428,"Tôi đồng ý với @tuan.le89, giai đoạn này nên cẩn trọng.",2025-08-15 03:45:22,2025-09-15 12:48:27
1349,32,b267cf12-0d28-491b-b821-12def71bd372,1126,"Mình không nghĩ vậy, @trung.duong7. Phong độ của họ khá thất thường.",2025-08-29 00:01:07,2025-09-27 18:44:38
1629,26,4615fdae-422e-4cf2-bf1e-46b8c3c3d7de,1605,"Mình không nghĩ vậy, @anh.nguyen33. Phong độ của họ khá thất thường.",2025-06-20 01:13:01,2025-08-12 02:31:46
1709,50,470e881c-26f1-4872-8ce1-f347784a6267,1636,"Pin của máy này đúng là một điểm trừ lớn, @hung.ho48 ạ.",2023-09-28 04:40:29,2023-11-18 18:33:22
326,45,2d377520-e359-48c2-b2d6-cf0de98f9cce,,"Có ai có kinh nghiệm đầu tư vàng không, chia sẻ cho mình với!",2022-07-19 08:26:31,2025-08-16 22:55:37
1225,32,7343136b-2e88-4971-b8fa-5c716baf69c5,1118,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2024-07-12 15:53:38,2024-10-18 20:15:51
1280,42,fa374107-8ef3-4371-94d5-29decd2b8e52,,Trận đấu tối qua mãn nhãn thật sự!,2025-01-05 10:15:10,
1475,35,e81305a7-21a8-4641-ae75-8018bfc3feb4,4,"Pin của máy này đúng là một điểm trừ lớn, @thao.tran50 ạ.",2023-01-03 00:15:22,
1089,21,8b62d81c-10ea-4575-8b2e-5f56f3a99119,609,Bạn @quan.dang49 có thể chia sẻ thêm về chi phí được không?,2025-09-19 15:05:22,2025-10-06 03:08:07
968,17,ac2f79b5-3bce-4b00-bf99-69ae46a13db3,560,Bạn @vy.vo57 có thể chia sẻ thêm về chi phí được không?,2025-10-10 00:11:11,2025-10-12 05:23:07
868,45,5f39590f-e3eb-4b91-80f9-8c5b67dc03dc,119,"@minh.vu48 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2025-08-20 06:17:11,2025-09-29 00:39:57
1107,5,be74f3ec-3189-4022-b23f-1e59efe4bf85,,Mẫu điện thoại mới ra mắt có đáng tiền không?,2024-04-06 19:09:39,2025-02-26 16:14:39
678,33,efc806fe-553d-41b2-9be3-0c55e6416007,121,"Cảm ơn chia sẻ của @minh.vu48, rất hữu ích cho người mới như mình.",2025-06-22 08:25:39,2025-08-23 01:35:41
1415,49,84b8c629-f1f2-412f-8c6f-a868ac314122,100,Chính xác! Lối chơi của đội bóng này quá thuyết phục.,2025-10-10 07:20:30,2025-10-12 02:55:40
1027,19,6c2b17dc-1858-4419-8276-6599c7b6ed41,748,"Cảm ơn gợi ý của @son.do14, mình sẽ cân nhắc địa điểm này.",2025-08-16 10:50:13,2025-10-08 07:55:59
1743,4,c22e109c-a0b9-4658-9be1-5cb534b5abdd,,AI đang thay đổi thế giới nhanh hơn chúng ta tưởng.,2023-08-11 17:10:41,
1211,46,54f99967-b1e7-4381-a84b-b371f4dca18b,,Ai có kinh nghiệm du lịch một mình không?,2024-10-27 09:32:26,2025-05-10 20:00:14
813,28,cb00707d-f5d5-4eda-883a-0e9c5fc13d05,572,"Mình nghĩ ngược lại, đây là cơ hội tốt để bắt đáy một số mã tiềm năng.",2025-09-14 11:50:10,
165,11,e83a5f3b-f2b2-4060-ba11-a0a2c6cb812a,,Mọi người nghĩ sao về thị trường chứng khoán tuần tới?,2022-06-16 22:48:14,
969,29,ac2f79b5-3bce-4b00-bf99-69ae46a13db3,602,"Tôi đồng ý với @son.ly57, giai đoạn này nên cẩn trọng.",2025-07-21 23:32:51,2025-09-09 20:08:41
1853,32,0d19b59f-5a3d-4058-8fdb-1c3304aca010,793,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2025-06-17 18:07:19,2025-09-22 23:53:56
827,18,b2b47876-8099-4ce4-b666-44e60cfc9229,751,Chính xác! Lối chơi của đội bóng này quá thuyết phục.,2025-10-03 09:20:19,2025-10-09 09:26:46
212,37,da97631f-a81c-4c05-b568-75b060d3146c,54,"@nga.phan87, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2025-05-02 18:17:24,2025-05-14 21:05:05
434,43,4fec1d3b-ecb4-4afd-bc73-90260504daae,301,"Cảm ơn chia sẻ của @an.pham92, rất hữu ích cho người mới như mình.",2025-09-10 07:49:45,2025-10-03 04:16:33
1467,37,bf46abbb-42e1-4a7b-a932-a518c66f6f1b,,AI đang thay đổi thế giới nhanh hơn chúng ta tưởng.,2021-11-05 17:09:28,2024-11-19 00:16:59
1268,22,67110453-c058-44ab-9f08-5c921b596755,,Trận đấu tối qua mãn nhãn thật sự!,2024-07-24 06:41:31,2024-08-25 18:32:58
1625,36,4615fdae-422e-4cf2-bf1e-46b8c3c3d7de,,Cổ phiếu ngành công nghệ đang dẫn dắt thị trường.,2021-07-03 18:11:26,2021-09-07 18:36:11
1621,28,4615fdae-422e-4cf2-bf1e-46b8c3c3d7de,1490,"Mình nghĩ ngược lại, đây là cơ hội tốt để bắt đáy một số mã tiềm năng.",2025-10-09 02:15:42,2025-10-10 18:59:15
1241,47,e837d69b-6aba-49f1-a605-f9a6acc535c9,1137,Chính xác! Lối chơi của đội bóng này quá thuyết phục.,2024-01-10 01:18:24,2025-01-20 13:35:18
300,33,345fa40b-a3ba-4e25-9f11-e2887cfbfacb,,Ai có kinh nghiệm du lịch một mình không?,2024-07-10 11:20:56,2025-07-21 07:08:29
1926,10,8970e406-9b50-4e00-a95a-5981ff43a890,1903,"@dung.dang2, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2025-10-12 09:45:20,
581,16,0476ace2-36fe-49be-b038-85d603426a3b,73,Chính xác! Lối chơi của đội bóng này quá thuyết phục.,2023-06-23 11:48:50,2023-10-03 06:08:59
1139,50,cbfb55b3-3380-4ef8-951b-8cb61c37e9d6,570,Hoàn toàn đồng ý với @an.nguyen54. Tiềm năng của AI là vô hạn.,2025-04-29 16:15:21,
1313,36,094e686b-9dbc-48d9-869f-d24e52e5399a,,Ai có kinh nghiệm du lịch một mình không?,2023-12-15 18:08:05,
1033,43,6c2b17dc-1858-4419-8276-6599c7b6ed41,168,"Mình không nghĩ vậy, @trung.dang27. Phong độ của họ khá thất thường.",2024-11-20 07:28:57,2025-03-12 15:12:12
1899,4,be842cff-a287-403f-8e0e-435ce85830f5,1870,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2025-09-25 19:53:24,
65,13,6fa3fa03-a468-4ae0-8789-2f0d52493a6a,16,"Cảm ơn gợi ý của @phuong.nguyen29, mình sẽ cân nhắc địa điểm này.",2025-06-04 10:45:40,2025-09-01 04:05:34
566,42,4f196b62-051a-4252-8f90-3f551a46764a,429,"Tôi đồng ý với @tuan.le89, giai đoạn này nên cẩn trọng.",2025-10-06 08:52:04,2025-10-08 11:57:21
1090,30,8b62d81c-10ea-4575-8b2e-5f56f3a99119,,Cổ phiếu ngành công nghệ đang dẫn dắt thị trường.,2021-01-21 05:41:52,
207,15,f71236dc-e977-45d8-96b4-d2b25a04b364,115,"Mình nghĩ ngược lại, đây là cơ hội tốt để bắt đáy một số mã tiềm năng.",2025-03-25 23:26:56,2025-05-18 04:04:44
405,25,0f8c2cba-0c9f-4de9-9cfb-e4c3a8aa3020,58,"@nga.phan87 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2023-11-01 00:40:06,
416,45,6d0aaf6e-3dfe-4890-aefb-8bb73af2c068,234,"Mình không nghĩ vậy, @nga.bui96. Phong độ của họ khá thất thường.",2025-09-30 21:59:19,2025-10-02 21:20:06
1891,43,5bce3b43-5474-4d71-ac81-8d186e5a2903,1673,"Cảm ơn gợi ý của @thanh.huynh46, mình sẽ cân nhắc địa điểm này.",2023-06-01 12:13:42,
1429,50,dd030d04-62d8-4be3-b442-614741d98e47,1274,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2025-08-12 05:54:47,2025-10-03 14:49:57
1092,44,8b62d81c-10ea-4575-8b2e-5f56f3a99119,,Mình đang tìm review chi tiết về chuyến đi Hà Giang.,2023-07-15 07:06:41,2023-10-29 02:21:14
495,11,7ec5de65-3d71-4efc-a56e-49ddf8096a1a,25,"Mình nghĩ ngược lại, đây là cơ hội tốt để bắt đáy một số mã tiềm năng.",2023-05-05 12:50:30,2025-05-05 09:36:20
496,17,7ec5de65-3d71-4efc-a56e-49ddf8096a1a,,Mình đang tìm review chi tiết về chuyến đi Hà Giang.,2021-10-09 18:10:13,
181,45,26221568-2dd9-4f97-87cc-30caf520e300,,Trận đấu tối qua mãn nhãn thật sự!,2024-09-25 09:16:15,2025-08-22 21:31:07
1124,37,461f4df7-ebed-4c69-8f17-2db9e68af074,946,Hoàn toàn đồng ý với @ngoc.phan89. Tiềm năng của AI là vô hạn.,2023-02-13 00:35:41,
1111,7,be74f3ec-3189-4022-b23f-1e59efe4bf85,12,"Mình không nghĩ vậy, @phuong.nguyen29. Phong độ của họ khá thất thường.",2025-01-13 14:40:12,2025-10-01 03:48:44
66,36,6fa3fa03-a468-4ae0-8789-2f0d52493a6a,40,"Mình không nghĩ vậy, @giang.vu12. Phong độ của họ khá thất thường.",2022-05-09 09:23:13,2025-06-16 09:40:11
441,15,9ea02c82-0222-47b0-b7e8-1685eaf1a7d7,,Bạn nghĩ ai sẽ vô địch giải năm nay?,2022-08-03 07:41:25,2023-05-31 15:57:14
14,3,b633242c-be5a-4e15-ac8d-989253896723,,Mình đang tìm review chi tiết về chuyến đi Hà Giang.,2021-02-12 08:21:03,
456,1,3d597ea0-7f18-489a-8855-e09c59ba9241,92,"@linh.nguyen73 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2024-09-14 05:35:10,2025-01-25 02:48:02
1094,8,37848612-cce9-420c-b9c5-165185a1cf47,607,"Pin của máy này đúng là một điểm trừ lớn, @quan.dang49 ạ.",2025-08-20 13:57:29,2025-09-08 22:32:39
1235,31,97f9eaea-801b-44c2-99d2-119882ed170a,713,"Mình nghĩ ngược lại, đây là cơ hội tốt để bắt đáy một số mã tiềm năng.",2025-10-12 13:26:20,
1596,1,de2a2b2d-ecf8-4c2c-894b-ddf63680f99a,1557,"Pin của máy này đúng là một điểm trừ lớn, @dung.duong70 ạ.",2022-10-14 06:46:06,2023-01-09 07:03:21
718,49,b191e786-b25e-4774-b46a-d81200752052,667,"Tôi đồng ý với @thang.duong74, giai đoạn này nên cẩn trọng.",2025-09-17 04:52:49,2025-09-23 09:47:54
1516,37,d253c5c7-9841-4c5a-b9b8-e48ccdef41c6,735,"Pin của máy này đúng là một điểm trừ lớn, @huy.dang91 ạ.",2025-07-25 01:06:10,2025-10-06 13:14:24
986,49,090e12ce-980c-4f11-8812-340313f78ed0,,AI đang thay đổi thế giới nhanh hơn chúng ta tưởng.,2023-09-10 21:47:19,2024-08-03 01:57:29
1355,26,b267cf12-0d28-491b-b821-12def71bd372,701,Hoàn toàn đồng ý với @trung.hoang33. Tiềm năng của AI là vô hạn.,2022-11-04 17:59:50,2024-05-29 05:19:42
1230,50,97f9eaea-801b-44c2-99d2-119882ed170a,1150,"Cảm ơn gợi ý của @uyen.dang39, mình sẽ cân nhắc địa điểm này.",2025-06-18 13:21:36,2025-08-03 16:23:54
1895,37,be842cff-a287-403f-8e0e-435ce85830f5,798,Hoàn toàn đồng ý với @long.vo80. Tiềm năng của AI là vô hạn.,2025-01-15 21:47:59,2025-07-04 21:19:30
132,38,e8d237e0-6434-4187-b557-9ec1b593b219,82,"Mình không nghĩ vậy, @quan.ly33. Phong độ của họ khá thất thường.",2025-02-09 15:16:21,2025-09-08 23:00:47
397,48,b636b593-f99a-4047-99c5-d84d0be7abef,,Lãi suất tiết kiệm dạo này có vẻ không hấp dẫn lắm.,2021-09-15 13:55:07,2024-02-26 10:09:10
764,34,71559a06-dc20-4bd6-a856-b7d3dfc7342c,224,"Pin của máy này đúng là một điểm trừ lớn, @minh.ngo82 ạ.",2025-10-11 12:25:08,2025-10-12 07:24:00
741,41,4a94fc33-9f2a-4411-946b-36e55744c86a,50,"Cảm ơn gợi ý của @cuong.do38, mình sẽ cân nhắc địa điểm này.",2025-07-27 13:19:01,2025-08-20 10:49:23
271,34,e31c97ef-6df9-4973-830e-296b7767e786,224,"Cảm ơn gợi ý của @minh.ngo82, mình sẽ cân nhắc địa điểm này.",2025-05-03 03:58:15,2025-08-05 10:24:39
1395,3,e82426f4-ca2c-44a2-9725-ed860ac12326,387,Chính xác! Lối chơi của đội bóng này quá thuyết phục.,2025-09-27 04:24:28,
907,49,5d95432f-fd4f-4afe-a9b4-c848100d686f,337,Hoàn toàn đồng ý với @viet.huynh65. Tiềm năng của AI là vô hạn.,2025-07-22 00:02:24,2025-09-04 07:12:01
605,21,b3fea15e-e79d-47c5-9654-871ab8adf20b,453,"@mai.ngo85, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2025-07-31 08:53:33,2025-10-08 00:16:13
1173,6,a475ef2c-d5c9-48a4-83ef-d04d1595b97e,615,"Mình vừa cập nhật xong, có vẻ mượt hơn nhưng hơi nóng máy.",2025-02-27 18:03:51,
321,26,2d377520-e359-48c2-b2d6-cf0de98f9cce,,"Có ai có kinh nghiệm đầu tư vàng không, chia sẻ cho mình với!",2022-05-12 08:03:41,2024-03-28 19:55:04
1555,9,890c97b5-b1df-41c1-a192-4f6a6b86c165,20,Bạn @uyen.huynh30 có thể chia sẻ thêm về chi phí được không?,2024-11-22 10:02:32,2025-09-29 15:35:20
946,37,c76ec385-7bb5-4a48-9a2d-8e417c95909f,,AI đang thay đổi thế giới nhanh hơn chúng ta tưởng.,2023-02-01 10:52:25,2023-07-28 11:54:13
1438,31,baf3ea12-992f-4397-8b59-b2fd97ab99e6,1098,"Tôi đồng ý với @giang.dang84, giai đoạn này nên cẩn trọng.",2025-10-09 00:10:08,2025-10-10 05:54:08
1870,4,6be9cf23-fa35-47d5-88d2-bba3a6336bff,1286,"@giang.ho44 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2025-09-04 09:57:21,2025-10-03 23:22:53
1220,23,7343136b-2e88-4971-b8fa-5c716baf69c5,83,"Mình vừa cập nhật xong, có vẻ mượt hơn nhưng hơi nóng máy.",2024-09-07 23:59:26,
1390,16,ea410176-f32c-4a93-b7bb-88f45b627720,899,"Tôi đồng ý với @phuc.ho97, giai đoạn này nên cẩn trọng.",2024-09-23 19:11:58,
618,12,039c7ae3-9a6f-4f22-867c-a8d4c2115798,494,Hoàn toàn đồng ý với @nga.nguyen17. Tiềm năng của AI là vô hạn.,2025-02-27 11:45:57,2025-04-22 00:59:16
1546,33,d0ae899a-a47e-40e7-a1d6-d1535cd14050,877,Chính xác! Lối chơi của đội bóng này quá thuyết phục.,2025-02-20 00:26:28,2025-06-15 19:53:12
702,17,3f4ede28-9173-47ec-922c-2bdad505777f,,Mọi người nghĩ sao về thị trường chứng khoán tuần tới?,2023-05-14 01:49:28,2024-09-06 01:46:03
722,46,03131c47-3d3b-4c55-9335-ba7174b609bb,76,"Pin của máy này đúng là một điểm trừ lớn, @dung.bui21 ạ.",2023-08-05 22:51:41,2025-05-31 07:43:31
1915,11,81e5b657-e22e-4b31-9ce4-68417ad208b3,1091,"Cảm ơn chia sẻ của @linh.hoang53, rất hữu ích cho người mới như mình.",2022-10-12 22:31:05,2023-10-11 07:16:37
1518,25,d253c5c7-9841-4c5a-b9b8-e48ccdef41c6,1151,"Cảm ơn chia sẻ của @uyen.dang39, rất hữu ích cho người mới như mình.",2025-08-12 09:01:07,2025-09-24 14:16:59
1524,10,d253c5c7-9841-4c5a-b9b8-e48ccdef41c6,,"Có ai có kinh nghiệm đầu tư vàng không, chia sẻ cho mình với!",2022-03-24 13:16:26,2022-12-27 04:10:03
653,8,ad2a3765-cfd9-47b7-abe2-24b6b027fa33,578,Bạn @an.huynh62 có thể chia sẻ thêm về chi phí được không?,2025-04-04 15:25:57,2025-05-13 18:01:09
1811,44,4468bf7b-945c-46a2-a3dc-a29b8c8a0171,458,"Cảm ơn chia sẻ của @mai.ngo85, rất hữu ích cho người mới như mình.",2025-06-25 19:51:47,2025-08-29 07:48:14
1260,4,6f0a44cd-03bc-4d05-89e8-677b1a1c9629,870,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2025-04-24 07:21:55,2025-05-21 05:52:58
1393,13,ea410176-f32c-4a93-b7bb-88f45b627720,779,"Cảm ơn gợi ý của @quan.tran70, mình sẽ cân nhắc địa điểm này.",2025-09-05 14:45:52,2025-10-02 03:26:26
290,31,29feb88b-ca36-446f-97e6-d6a3c959d61f,,Ai có kinh nghiệm du lịch một mình không?,2022-02-07 10:07:02,2023-04-28 05:27:13
395,32,b636b593-f99a-4047-99c5-d84d0be7abef,,Hè này nên đi biển nào đẹp mà vắng người nhỉ?,2024-10-24 00:37:06,2025-06-05 19:55:43
805,33,c25a8e93-9bf2-4c5f-a2ce-e12169e11ad0,678,"@hung.le27, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2025-07-17 07:57:03,2025-08-30 22:50:44
1069,44,7c920e25-1bed-4916-9eb7-ec3877f257d3,544,"@chi.vu70, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2025-05-23 00:34:57,2025-09-25 11:48:20
1478,11,e81305a7-21a8-4641-ae75-8018bfc3feb4,690,"@dung.ngo80 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2025-10-05 00:30:23,
1910,21,d965c94d-c07e-41e0-bebc-ef03e65ba249,1208,"@chi.dang36, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2025-10-12 03:03:44,
1199,21,54f99967-b1e7-4381-a84b-b371f4dca18b,1180,"Pin của máy này đúng là một điểm trừ lớn, @ngoc.hoang71 ạ.",2025-09-16 18:56:16,2025-10-02 01:58:04
54,37,6eed39c9-83b8-43e6-95ab-83c9625e1bf8,,Cầu thủ yêu thích của mọi người là ai?,2021-09-30 09:39:30,2024-07-15 20:48:28
1958,6,32946ab7-b119-433b-82b1-d0b14ea7b46e,,Hệ điều hành mới cập nhật có lỗi gì không mọi người?,2024-05-14 11:48:31,2024-05-24 05:02:16
1923,13,8970e406-9b50-4e00-a95a-5981ff43a890,508,Bạn @nam.le67 có thể chia sẻ thêm về chi phí được không?,2025-05-26 19:22:14,2025-07-19 11:40:18
1166,44,a475ef2c-d5c9-48a4-83ef-d04d1595b97e,335,"Cảm ơn chia sẻ của @viet.huynh65, rất hữu ích cho người mới như mình.",2025-04-19 14:33:46,2025-06-27 12:40:51
435,37,4fec1d3b-ecb4-4afd-bc73-90260504daae,,Mẫu điện thoại mới ra mắt có đáng tiền không?,2022-05-07 02:13:17,2023-03-10 01:07:35
1776,5,c3b6ca30-981d-4d63-b9e6-bebe433bb0c1,594,"Mình không nghĩ vậy, @son.ly57. Phong độ của họ khá thất thường.",2023-11-11 06:20:29,2025-05-28 14:29:45
861,37,8243517e-bd6d-4c37-85ca-7ab9e2cbf7f3,312,Bạn @thao.le45 có thể chia sẻ thêm về chi phí được không?,2024-12-06 17:10:09,2025-10-04 06:10:42
159,30,c2b7fb43-1a1f-43be-bb58-459a6035034c,,Mẫu điện thoại mới ra mắt có đáng tiền không?,2022-08-27 10:02:43,2023-09-14 08:59:23
972,47,ac2f79b5-3bce-4b00-bf99-69ae46a13db3,763,"@huong.huynh38 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2025-10-12 10:10:09,
1285,42,fa374107-8ef3-4371-94d5-29decd2b8e52,569,"Mình vừa cập nhật xong, có vẻ mượt hơn nhưng hơi nóng máy.",2025-09-20 00:39:21,2025-10-03 11:49:36
602,29,4ededee4-76ee-4d43-9438-b527547a026a,146,Bạn @dung.phan6 có thể chia sẻ thêm về chi phí được không?,2025-01-24 17:00:29,2025-05-24 13:34:02
1657,33,d1635d17-86e6-4541-8a63-69f6903f7e07,1469,"Mình nghĩ ngược lại, đây là cơ hội tốt để bắt đáy một số mã tiềm năng.",2025-07-10 17:45:59,2025-09-29 09:42:14
169,17,e83a5f3b-f2b2-4060-ba11-a0a2c6cb812a,1,"Pin của máy này đúng là một điểm trừ lớn, @thao.tran50 ạ.",2025-09-01 16:39:14,2025-09-20 14:40:25
523,11,43447286-19ba-4680-a442-17e7e6baaed6,,Ai có kinh nghiệm du lịch một mình không?,2024-05-12 23:26:05,2024-09-30 09:38:03
1468,14,bf46abbb-42e1-4a7b-a932-a518c66f6f1b,984,"Cảm ơn chia sẻ của @trung.phan13, rất hữu ích cho người mới như mình.",2025-04-22 13:06:40,
1432,46,baf3ea12-992f-4397-8b59-b2fd97ab99e6,,Hè này nên đi biển nào đẹp mà vắng người nhỉ?,2024-11-20 05:47:14,2025-04-12 13:58:01
910,38,eea6a721-d4a0-472a-89df-4aab251135fd,,Mình đang tìm review chi tiết về chuyến đi Hà Giang.,2023-12-21 03:56:43,2024-10-03 20:50:16
1589,3,de2a2b2d-ecf8-4c2c-894b-ddf63680f99a,,Hè này nên đi biển nào đẹp mà vắng người nhỉ?,2022-03-12 09:48:31,2024-04-16 01:02:56
1794,23,7afacbe8-4df4-46b9-a1f3-945294431bb0,,Trận đấu tối qua mãn nhãn thật sự!,2023-11-22 00:00:15,2025-01-20 14:59:54
1405,36,2ed9319f-2ae6-402b-af4a-60afa76d3a0e,880,"@trung.nguyen9 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2025-08-12 11:57:45,2025-09-29 05:50:18
936,9,68730859-9553-4fd9-bef2-555effa9a24f,864,"Mình vừa cập nhật xong, có vẻ mượt hơn nhưng hơi nóng máy.",2025-06-21 13:53:10,2025-06-29 02:19:56
488,49,b592d1cc-e74f-4760-bf41-ef1dea7a3534,,Hệ điều hành mới cập nhật có lỗi gì không mọi người?,2024-03-08 14:23:36,
1151,25,903d2e0b-4282-4864-bf5a-f93fbcb0548d,249,"Mình vừa cập nhật xong, có vẻ mượt hơn nhưng hơi nóng máy.",2025-08-12 04:00:27,
893,41,fcc059ed-49fc-406b-92b1-126308905dfa,3,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2025-03-31 12:50:28,2025-10-09 20:14:25
1734,32,a1b3e507-127b-4966-931e-49e72a9fd248,,Hè này nên đi biển nào đẹp mà vắng người nhỉ?,2024-01-01 12:20:04,2024-02-29 05:45:51
796,4,ad430d70-4140-4b24-a017-69775e91dccb,,Hệ điều hành mới cập nhật có lỗi gì không mọi người?,2022-08-17 10:07:57,
675,26,efc806fe-553d-41b2-9be3-0c55e6416007,,AI đang thay đổi thế giới nhanh hơn chúng ta tưởng.,2023-09-27 10:21:13,2025-05-31 18:40:39
1590,48,de2a2b2d-ecf8-4c2c-894b-ddf63680f99a,397,"Mình nghĩ ngược lại, đây là cơ hội tốt để bắt đáy một số mã tiềm năng.",2022-06-14 10:16:12,
697,12,31031836-669c-4a2d-b2b1-0c68a167f3d9,677,"Pin của máy này đúng là một điểm trừ lớn, @hung.le27 ạ.",2025-10-07 19:37:37,2025-10-12 10:09:13
423,17,010eff4b-ca48-4e8f-9eac-1145aae6b35a,227,"Mình nghĩ ngược lại, đây là cơ hội tốt để bắt đáy một số mã tiềm năng.",2025-09-25 10:41:17,
1549,8,d0ae899a-a47e-40e7-a1d6-d1535cd14050,,Bạn nghĩ ai sẽ vô địch giải năm nay?,2024-09-05 09:16:12,2025-08-21 13:43:58
1639,1,8dc985de-9394-4139-9ad1-37987eaf5e6a,1596,"Cảm ơn chia sẻ của @an.ly72, rất hữu ích cho người mới như mình.",2023-09-28 08:29:03,
1856,35,0d19b59f-5a3d-4058-8fdb-1c3304aca010,,Ai có kinh nghiệm du lịch một mình không?,2024-05-08 19:00:22,2025-08-05 01:59:12
825,49,b2b47876-8099-4ce4-b666-44e60cfc9229,,"Có ai có kinh nghiệm đầu tư vàng không, chia sẻ cho mình với!",2023-01-07 18:48:08,2025-09-10 16:07:54
1375,39,425306e0-588b-4e46-b172-a24a9fb85667,,Lãi suất tiết kiệm dạo này có vẻ không hấp dẫn lắm.,2021-02-17 16:30:10,2025-05-09 08:15:12
1162,13,a475ef2c-d5c9-48a4-83ef-d04d1595b97e,573,"@an.nguyen54 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2024-10-26 07:39:35,2025-09-05 11:12:40
550,35,1ebf4471-9f75-4659-9a9d-92b65442f2cf,338,Bạn @viet.huynh65 có thể chia sẻ thêm về chi phí được không?,2025-05-28 21:55:35,2025-09-25 08:00:13
554,19,1ebf4471-9f75-4659-9a9d-92b65442f2cf,,"Có ai có kinh nghiệm đầu tư vàng không, chia sẻ cho mình với!",2021-09-10 15:18:41,2025-09-22 03:24:19
1117,34,be74f3ec-3189-4022-b23f-1e59efe4bf85,1057,"Pin của máy này đúng là một điểm trừ lớn, @hieu.tran16 ạ.",2025-05-17 07:00:35,2025-08-01 10:35:06
1213,33,54f99967-b1e7-4381-a84b-b371f4dca18b,442,"Tôi đồng ý với @thao.tran88, giai đoạn này nên cẩn trọng.",2024-10-24 06:29:18,2025-02-04 01:39:12
398,11,b636b593-f99a-4047-99c5-d84d0be7abef,,Ai có kinh nghiệm du lịch một mình không?,2023-02-15 18:49:12,2025-06-21 13:21:21
138,28,730bb91f-fe34-432c-b167-8db8a48c8e7d,10,"@phuong.nguyen29, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2024-07-20 20:14:24,2025-05-31 13:58:04
1526,16,d253c5c7-9841-4c5a-b9b8-e48ccdef41c6,1368,"Cảm ơn gợi ý của @yen.le9, mình sẽ cân nhắc địa điểm này.",2024-08-18 02:12:34,2025-06-03 09:10:49
1446,49,9d4cf3d6-6e24-4b32-a470-d1c9d7ee29a5,,Hè này nên đi biển nào đẹp mà vắng người nhỉ?,2025-05-17 15:18:42,2025-08-19 09:47:24
994,13,27171e8b-0e9d-4d94-b60f-0414e202474e,417,"Mình vừa cập nhật xong, có vẻ mượt hơn nhưng hơi nóng máy.",2025-08-01 09:55:21,2025-08-05 13:37:04
706,43,3f4ede28-9173-47ec-922c-2bdad505777f,,Cổ phiếu ngành công nghệ đang dẫn dắt thị trường.,2024-01-17 19:51:58,2025-06-23 22:03:47
886,11,fcc059ed-49fc-406b-92b1-126308905dfa,340,"Mình vừa cập nhật xong, có vẻ mượt hơn nhưng hơi nóng máy.",2024-02-24 16:32:21,2024-03-24 18:14:42
446,41,9ea02c82-0222-47b0-b7e8-1685eaf1a7d7,421,"@lan.nguyen31 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2025-01-11 03:09:46,2025-01-26 08:35:41
1381,2,ea410176-f32c-4a93-b7bb-88f45b627720,976,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2025-07-04 14:04:30,
1713,45,470e881c-26f1-4872-8ce1-f347784a6267,1454,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2025-07-13 01:47:11,2025-09-12 20:17:53
1251,49,6f0a44cd-03bc-4d05-89e8-677b1a1c9629,,Hè này nên đi biển nào đẹp mà vắng người nhỉ?,2023-04-11 00:17:21,2023-11-16 10:44:10
1534,9,b76402a1-b85b-40a3-b858-c954f5f0c5a6,,AI đang thay đổi thế giới nhanh hơn chúng ta tưởng.,2022-01-10 12:10:59,2023-08-21 07:40:21
